run      name                                   ped   pedrms        led   ledrms  rms/led   flags
01107040 EN254_r12c13_Dep07Ch11_F06/0/06/2    64.69     0.58    1993.80    75.83   0.0130   0   Good 
01107040 EN273_r13c10_Dep07Ch12_F07/0/04/1    70.41     0.59    2566.20    99.99   0.0195   0   Good 
01107040 EN274_r13c11_Dep07Ch13_F07/0/05/0    98.70     0.58    1781.40    71.34   0.0120   0   Good 
01107040 EN275_r13c12_Dep07Ch14_F07/0/05/1    47.93     0.68    2006.40    76.28   0.0131   0   Good 
01107040 EN276_r13c13_Dep07Ch15_F07/0/06/0    53.62     0.63    2034.60    74.50   0.0120   0   Good 
01107040 EN295_r14c10_Dep07Ch16_F07/0/04/3    81.07     0.64    2894.40    89.65   0.0137   0   Good 
01107040 EN296_r14c11_Dep07Ch17_F07/0/05/2    79.50     0.61    2197.20    70.12   0.0092   0   Good 
01107040 EN297_r14c12_Dep07Ch18_F07/0/05/3    67.12     0.66    1982.40    74.18   0.0122   0   Good 
01107040 EN298_r14c13_Dep07Ch19_F07/0/06/2    27.55     0.66    2297.40    80.63   0.0133   0   Good 
01107040 EN317_r15c10_Dep07Ch20_F08/0/04/1    79.55     0.62    2830.20    91.02   0.0145   0   Good 
01107040 EN318_r15c11_Dep07Ch21_F08/0/05/0    88.92     0.59    1777.80    72.82   0.0128   0   Good 
01107040 EN319_r15c12_Dep07Ch22_F08/0/05/1    56.44     0.61    1639.80    71.53   0.0131   0   Good 
01107040 EN320_r15c13_Dep07Ch23_F08/0/06/0    53.79     0.65    2203.20    79.86   0.0136   0   Good 
01107040 EN339_r16c10_Dep07Ch24_F08/0/04/3    67.90     0.67    2764.20    90.30   0.0146   0   Good 
01107040 EN340_r16c11_Dep07Ch25_F08/0/05/2    62.38     0.60    2055.60    83.19   0.0161   0   Good 
01107040 EN341_r16c12_Dep07Ch26_F08/0/05/3    58.38     0.63    1972.20    73.32   0.0118   0   Good 
01107040 EN342_r16c13_Dep07Ch27_F08/0/06/2    66.80     0.64    2158.80    85.06   0.0162   0   Good 
01107040 EN361_r17c10_Dep07Ch28_F09/0/04/1    58.11     0.62    2194.20    79.26   0.0133   0   Good 
01107040 EN362_r17c11_Dep07Ch29_F09/0/05/0    77.54     0.65    2376.00    85.49   0.0149   0   Good 
01107040 EN363_r17c12_Dep07Ch30_F09/0/05/1    72.54     0.60    1913.40    80.45   0.0159   0   Good 
01107040 EN364_r17c13_Dep07Ch31_F09/0/06/0   103.48     0.68    2643.00   101.96   0.0197   0   Good 
01107040 EN211_r10c14_Dep08Ch00_F05/0/06/3    82.61     0.60    3076.20   107.95   0.0188   0   Good 
01107040 EN212_r10c15_Dep08Ch01_F05/0/07/2    49.45     0.63    2181.00    75.12   0.0115   0   Good 
01107040 EN213_r10c16_Dep08Ch02_F05/0/07/3    93.95     0.65    2437.80    85.55   0.0146   0   Good 
01107040 EN214_r10c17_Dep08Ch03_F05/0/08/2    62.11     0.63    3380.40   113.75   0.0189   0   Good 
01107040 EN233_r11c14_Dep08Ch04_F06/0/06/1    47.24     0.63    2068.80    73.96   0.0116   0   Good 
01107040 EN234_r11c15_Dep08Ch05_F06/0/07/0    78.35     0.60    2084.40    82.32   0.0155   0   Good 
01107040 EN235_r11c16_Dep08Ch06_F06/0/07/1    75.27     0.61    1636.20    70.92   0.0128   0   Good 
01107040 EN236_r11c17_Dep08Ch07_F06/0/08/0    61.46     0.63    1962.60    83.27   0.0170   0   Good 
01107040 EN255_r12c14_Dep08Ch08_F06/0/06/3    67.63     0.60    2463.00    80.67   0.0125   0   Good 
01107040 EN256_r12c15_Dep08Ch09_F06/0/07/2    52.56     0.63    2318.40    84.86   0.0150   0   Good 
01107040 EN257_r12c16_Dep08Ch10_F06/0/07/3    61.30     0.62    2650.20    90.62   0.0153   0   Good 
01107040 EN258_r12c17_Dep08Ch11_F06/0/08/2    44.50     0.65    2317.20    95.35   0.0196   0   Good 
01107040 EN277_r13c14_Dep08Ch12_F07/0/06/1    58.08     0.61    2442.60    89.52   0.0162   0   Good 
01107040 EN278_r13c15_Dep08Ch13_F07/0/07/0    87.69     0.64    2322.60    78.82   0.0124   0   Good 
01107040 EN279_r13c16_Dep08Ch14_F07/0/07/1    40.57     0.68    2490.60    82.92   0.0132   0   Good 
01107040 EN280_r13c17_Dep08Ch15_F07/0/08/0    66.41     0.63    1905.00    66.48   0.0086   0   Good 
01107040 EN299_r14c14_Dep08Ch16_F07/0/06/3    63.93     0.67    2409.60    81.93   0.0132   0   Good 
01107040 EN300_r14c15_Dep08Ch17_F07/0/07/2    94.37     0.62    1900.20    67.38   0.0091   0   Good 
01107040 EN301_r14c16_Dep08Ch18_F07/0/07/3    65.17     0.62    2376.60    89.76   0.0167   0   Good 
01107040 EN302_r14c17_Dep08Ch19_F07/0/08/2    56.70     0.66    2258.40    74.95   0.0110   0   Good 
01107040 EN321_r15c14_Dep08Ch20_F08/0/06/1    65.28     0.62    2154.00    77.30   0.0127   0   Good 
01107040 EN322_r15c15_Dep08Ch21_F08/0/07/0    76.84     0.66    2641.20    82.91   0.0125   0   Good 
01107040 EN323_r15c16_Dep08Ch22_F08/0/07/1    83.27     0.61    2799.60    95.89   0.0164   0   Good 
01107040 EN324_r15c17_Dep08Ch23_F08/0/08/0    76.09     0.62    2523.00    87.10   0.0147   0   Good 
01107040 EN343_r16c14_Dep08Ch24_F08/0/06/3    86.02     0.62    2294.40    82.97   0.0144   0   Good 
01107040 EN344_r16c15_Dep08Ch25_F08/0/07/2    68.74     0.63    2637.60    96.16   0.0175   0   Good 
01107040 EN345_r16c16_Dep08Ch26_F08/0/07/3    71.85     0.65    2354.40    81.22   0.0133   0   Good 
01107040 EN346_r16c17_Dep08Ch27_F08/0/08/2    59.38     0.63    2059.20    74.64   0.0120   0   Good 
01107040 EN365_r17c14_Dep08Ch28_F09/0/06/1    54.63     0.65    3114.00   100.76   0.0163   0   Good 
01107040 EN366_r17c15_Dep08Ch29_F09/0/07/0    50.30     0.65    3704.40   123.00   0.0197   0   Good 
01107040 EN367_r17c16_Dep08Ch30_F09/0/07/1    53.45     0.62    3075.00    94.25   0.0144   0   Good 
01107040 EN368_r17c17_Dep08Ch31_F09/0/08/0    51.11     0.64    2405.40    74.99   0.0104   0   Good 
01107040 EN215_r10c18_Dep09Ch00_F05/0/08/3    53.02     0.67    3997.80   121.09   0.0178   0   Good 
01107040 EN216_r10c19_Dep09Ch01_F05/0/09/2    59.13     0.68    2926.80    91.03   0.0140   0   Good 
01107040 EN217_r10c20_Dep09Ch02_F05/0/09/3    46.25     0.73    2973.00    85.43   0.0119   0   Good 
01107040 EN218_r10c21_Dep09Ch03_F05/0/10/2    19.16     0.66    1846.20    67.27   0.0094   0   Good 
01107040 EN237_r11c18_Dep09Ch04_F06/0/08/1    56.18     0.66    2167.20    76.26   0.0121   0   Good 
01107040 EN238_r11c19_Dep09Ch05_F06/0/09/0    29.74     0.63    2096.40    81.97   0.0152   0   Good 
01107040 EN239_r11c20_Dep09Ch06_F06/0/09/1    48.29     0.67    1911.00    78.86   0.0151   0   Good 
01107040 EN240_r11c21_Dep09Ch07_F06/0/10/0    41.90     0.66    1830.00    59.40   0.0051   0   Good 
01107040 EN259_r12c18_Dep09Ch08_F06/0/08/3    59.71     0.63    2429.40    88.38   0.0158   0   Good 
01107040 EN260_r12c19_Dep09Ch09_F06/0/09/2    49.71     0.67    1873.20    72.04   0.0118   0   Good 
01107040 EN261_r12c20_Dep09Ch10_F06/0/09/3    34.52     0.60    1809.60    77.41   0.0151   0   Good 
01107040 EN262_r12c21_Dep09Ch11_F06/0/10/2    42.89     0.64    2083.80    86.89   0.0177   0   Good 
01107040 EN281_r13c18_Dep09Ch12_F07/0/08/1    84.01     0.60    2446.80    89.03   0.0160   0   Good 
01107040 EN282_r13c19_Dep09Ch13_F07/0/09/0    37.06     0.67    2054.40    86.38   0.0177   0   Good 
01107040 EN283_r13c20_Dep09Ch14_F07/0/09/1    67.28     0.71    2244.00    79.37   0.0131   0   Good 
01107040 EN284_r13c21_Dep09Ch15_F07/0/10/0    59.15     0.66    2037.00    73.18   0.0114   0   Good 
01107040 EN303_r14c18_Dep09Ch16_F07/0/08/3    43.42     0.68    2274.60    91.82   0.0184   0   Good 
01107040 EN304_r14c19_Dep09Ch17_F07/0/09/2    80.04     0.66    2286.60    90.95   0.0179   0   Good 
01107040 EN305_r14c20_Dep09Ch18_F07/0/09/3    55.52     0.69    2335.20    91.07   0.0176   0   Good 
01107040 EN306_r14c21_Dep09Ch19_F07/0/10/2     8.04     0.69    1839.60    70.34   0.0111   0   Good 
01107040 EN325_r15c18_Dep09Ch20_F08/0/08/1    40.46     0.67    2576.40    91.91   0.0163   0   Good 
01107040 EN326_r15c19_Dep09Ch21_F08/0/09/0    39.60     0.66    2308.20    81.15   0.0135   0   Good 
01107040 EN327_r15c20_Dep09Ch22_F08/0/09/1    36.13     0.66    2478.60    83.87   0.0137   0   Good 
01107040 EN328_r15c21_Dep09Ch23_F08/0/10/0    40.08     0.67    2164.20    77.42   0.0127   0   Good 
01107040 EN347_r16c18_Dep09Ch24_F08/0/08/3    75.48     0.70    2718.00    94.11   0.0162   0   Good 
01107040 EN348_r16c19_Dep09Ch25_F08/0/09/2    42.07     0.68    2781.60   101.12   0.0184   0   Good 
01107040 EN349_r16c20_Dep09Ch26_F08/0/09/3    73.72     0.66    2686.80    92.59   0.0159   0   Good 
01107040 EN350_r16c21_Dep09Ch27_F08/0/10/2    45.64     0.77    2649.00    93.10   0.0163   0   Good 
01107040 EN369_r17c18_Dep09Ch28_F09/0/08/1    68.76     0.67    2980.20   103.60   0.0180   0   Good 
01107040 EN370_r17c19_Dep09Ch29_F09/0/09/0    58.85     0.69    3244.20   111.69   0.0190   0   Good 
01107040 EN371_r17c20_Dep09Ch30_F09/0/09/1    37.13     0.68    3010.80    95.95   0.0153   0   Good 
01107040 EN372_r17c21_Dep09Ch31_F09/0/10/0    51.56     0.71    3289.20   116.92   0.0203   0   Good 
01107040 EN375_r18c02_Dep10Ch00_F09/0/00/3    67.76     0.67    3207.00   112.05   0.0193   0   Good 
01107040 EN376_r18c03_Dep10Ch01_F09/0/01/2    61.50     0.68    1951.20    73.47   0.0120   0   Good 
01107040 EN377_r18c04_Dep10Ch02_F09/0/01/3    71.79     0.65    2197.20    76.03   0.0118   0   Good 
01107040 EN378_r18c05_Dep10Ch03_F09/0/02/2    40.00     0.66    3649.20   112.53   0.0171   0   Good 
01107040 EN397_r19c02_Dep10Ch04_F10/0/00/1    55.77     0.68    2481.60    91.79   0.0168   0   Good 
01107040 EN398_r19c03_Dep10Ch05_F10/0/01/0    72.41     0.66    2521.20    87.15   0.0147   0   Good 
01107040 EN399_r19c04_Dep10Ch06_F10/0/01/1    51.25     0.66    2800.80    90.35   0.0144   0   Good 
01107040 EN400_r19c05_Dep10Ch07_F10/0/02/0    68.87     0.64    3511.20   111.60   0.0175   0   Good 
01107040 EN419_r20c02_Dep10Ch08_F10/0/00/3    66.06     0.69    2856.00    92.76   0.0150   0   Good 
01107040 EN420_r20c03_Dep10Ch09_F10/0/01/2    53.15     0.65    3147.60    94.84   0.0142   0   Good 
01107040 EN421_r20c04_Dep10Ch10_F10/0/01/3    94.28     0.67    3279.60    91.28   0.0126   0   Good 
01107040 EN422_r20c05_Dep10Ch11_F10/0/02/2    63.51     0.67    2378.40    94.11   0.0185   0   Good 
01107040 EN441_r21c02_Dep10Ch12_F11/0/00/1    80.23     0.63    2992.80    89.71   0.0133   0   Good 
01107040 EN442_r21c03_Dep10Ch13_F11/0/01/0    70.28     0.73    2802.60    89.11   0.0140   0   Good 
01107040 EN443_r21c04_Dep10Ch14_F11/0/01/1    57.24     0.70    2689.80    92.20   0.0157   0   Good 
01107040 EN444_r21c05_Dep10Ch15_F11/0/02/0    69.90     0.64    2496.00    93.91   0.0176   0   Good 
01107040 EN463_r22c02_Dep10Ch16_F11/0/00/3   111.42     0.65    2276.40    77.45   0.0121   0   Good 
01107040 EN464_r22c03_Dep10Ch17_F11/0/01/2    70.24     0.67    2236.80    81.64   0.0141   0   Good 
01107040 EN465_r22c04_Dep10Ch18_F11/0/01/3    76.26     0.68    2508.00    87.57   0.0150   0   Good 
01107040 EN466_r22c05_Dep10Ch19_F11/0/02/2    37.83     0.67    2586.60    77.72   0.0107   0   Good 
01107040 EN485_r23c02_Dep10Ch20_F12/0/00/1    64.89     0.68    2575.80    93.44   0.0169   0   Good 
01107040 EN486_r23c03_Dep10Ch21_F12/0/01/0    66.53     0.63    2395.20    81.02   0.0130   0   Good 
01107040 EN487_r23c04_Dep10Ch22_F12/0/01/1    77.34     0.65    2358.00    80.50   0.0129   0   Good 
01107040 EN488_r23c05_Dep10Ch23_F12/0/02/0    71.79     0.67    2561.40    87.24   0.0145   0   Good 
01107040 EN507_r24c02_Dep10Ch24_F12/0/00/3    76.14     0.67    1911.00    71.18   0.0111   0   Good 
01107040 EN508_r24c03_Dep10Ch25_F12/0/01/2    68.18     0.67    2454.00    91.78   0.0170   0   Good 
01107040 EN509_r24c04_Dep10Ch26_F12/0/01/3    66.02     0.65    2816.40    91.91   0.0149   0   Good 
01107040 EN510_r24c05_Dep10Ch27_F12/0/02/2    52.64     0.63    2453.40    81.34   0.0128   0   Good 
01107040 EN529_r25c02_Dep10Ch28_F13/0/00/1    64.55     0.65    2636.40    95.74   0.0174   0   Good 
01107040 EN530_r25c03_Dep10Ch29_F13/0/01/0    54.46     0.70    3005.40    92.99   0.0143   0   Good 
01107040 EN531_r25c04_Dep10Ch30_F13/0/01/1    91.13     0.65    3477.00    99.09   0.0141   0   Good 
01107040 EN532_r25c05_Dep10Ch31_F13/0/02/0    78.04     0.67    2930.40   102.96   0.0181   0   Good 
01107040 EN379_r18c06_Dep11Ch00_F09/0/02/3    39.92     0.68    2283.60    85.83   0.0157   0   Good 
01107040 EN380_r18c07_Dep11Ch01_F09/0/03/2    48.06     0.67    1950.00    67.88   0.0092   0   Good 
01107040 EN381_r18c08_Dep11Ch02_F09/0/03/3    41.94     0.67    2791.20    84.84   0.0125   0   Good 
01107040 EN382_r18c09_Dep11Ch03_F09/0/04/2    43.47     0.65    1727.40    71.65   0.0125   0   Good 
01107040 EN401_r19c06_Dep11Ch04_F10/0/02/1    32.95     0.67    2349.00    84.16   0.0145   0   Good 
01107040 EN402_r19c07_Dep11Ch05_F10/0/03/0    42.77     0.69    2033.40    78.18   0.0139   0   Good 
01107040 EN403_r19c08_Dep11Ch06_F10/0/03/1    31.55     0.60    2680.20    94.51   0.0166   0   Good 
01107040 EN404_r19c09_Dep11Ch07_F10/0/04/0    18.72     0.67    3593.40   115.07   0.0181   0   Good 
01107040 EN423_r20c06_Dep11Ch08_F10/0/02/3    67.48     0.66    2367.00    76.54   0.0112   0   Good 
01107040 EN424_r20c07_Dep11Ch09_F10/0/03/2    72.02     0.72    1987.80    67.70   0.0089   0   Good 
01107040 EN425_r20c08_Dep11Ch10_F10/0/03/3    67.72     0.63    3047.40   111.38   0.0201   0   Good 
01107040 EN426_r20c09_Dep11Ch11_F10/0/04/2    70.90     0.61    2638.20    85.89   0.0136   0   Good 
01107040 EN445_r21c06_Dep11Ch12_F11/0/02/1    59.35     0.68    2047.20    79.95   0.0146   0   Good 
01107040 EN446_r21c07_Dep11Ch13_F11/0/03/0    69.97     0.65    2446.80    72.54   0.0092   0   Good 
01107040 EN447_r21c08_Dep11Ch14_F11/0/03/1    57.92     0.68    2523.60    81.97   0.0127   0   Good 
01107040 EN448_r21c09_Dep11Ch15_F11/0/04/0    76.05     0.66    3529.20   113.80   0.0181   0   Good 
01107040 EN467_r22c06_Dep11Ch16_F11/0/02/3   108.47     0.67    2359.20    78.41   0.0120   0   Good 
01107040 EN468_r22c07_Dep11Ch17_F11/0/03/2    43.52     0.66    2644.20    90.30   0.0152   0   Good 
01107040 EN469_r22c08_Dep11Ch18_F11/0/03/3    68.08     0.62    2784.60   100.07   0.0180   0   Good 
01107040 EN470_r22c09_Dep11Ch19_F11/0/04/2    55.30     0.69    3540.60   111.77   0.0174   0   Good 
01107040 EN489_r23c06_Dep11Ch20_F12/0/02/1    53.60     0.67    3923.40   143.72   0.0239   0   Good 
01107040 EN490_r23c07_Dep11Ch21_F12/0/03/0    68.32     0.63    3562.20   108.55   0.0164   0   Good 
01107040 EN491_r23c08_Dep11Ch22_F12/0/03/1    38.60     0.66    3206.40   102.82   0.0165   0   Good 
01107040 EN492_r23c09_Dep11Ch23_F12/0/04/0    80.26     0.62    2262.00    88.18   0.0169   0   Good 
01107040 EN511_r24c06_Dep11Ch24_F12/0/02/3    65.94     0.65    2089.20    75.36   0.0121   0   Good 
01107040 EN512_r24c07_Dep11Ch25_F12/0/03/2    48.05     0.67    2695.20    85.35   0.0131   0   Good 
01107040 EN513_r24c08_Dep11Ch26_F12/0/03/3    49.52     0.68    2946.60    95.21   0.0153   0   Good 
01107040 EN514_r24c09_Dep11Ch27_F12/0/04/2    45.85     0.67    2290.20    81.85   0.0139   0   Good 
01107040 EN533_r25c06_Dep11Ch28_F13/0/02/1    84.82     0.69    2781.60    83.58   0.0121   0   Good 
01107040 EN534_r25c07_Dep11Ch29_F13/0/03/0    47.44     0.71    2242.80    76.03   0.0116   0   Good 
01107040 EN535_r25c08_Dep11Ch30_F13/0/03/1    57.93     0.66    2220.00    81.61   0.0142   0   Good 
01107040 EN536_r25c09_Dep11Ch31_F13/0/04/0    70.76     0.70    2517.60    94.65   0.0177   0   Good 
01107040 EN383_r18c10_Dep12Ch00_F09/0/04/3    65.40     0.57    1993.80    73.90   0.0120   0   Good 
01107040 EN384_r18c11_Dep12Ch01_F09/0/05/2    32.10     0.65    2406.60    75.37   0.0105   0   Good 
01107040 EN385_r18c12_Dep12Ch02_F09/0/05/3    97.50     0.63    2212.20    78.53   0.0129   0   Good 
01107040 EN386_r18c13_Dep12Ch03_F09/0/06/2    37.39     0.64    2860.80    94.63   0.0156   0   Good 
01107040 EN405_r19c10_Dep12Ch04_F10/0/04/1    49.01     0.67    2806.80    81.86   0.0114   0   Good 
01107040 EN406_r19c11_Dep12Ch05_F10/0/05/0    42.90     0.62    1784.40    72.56   0.0126   0   Good 
01107040 EN407_r19c12_Dep12Ch06_F10/0/05/1    45.86     0.70    1624.20    69.07   0.0117   0   Good 
01107040 EN408_r19c13_Dep12Ch07_F10/0/06/0    74.88     0.63    1804.80    71.59   0.0120   0   Good 
01107040 EN427_r20c10_Dep12Ch08_F10/0/04/3    73.90     0.61    3045.00    97.99   0.0158   0   Good 
01107040 EN428_r20c11_Dep12Ch09_F10/0/05/2    51.25     0.62    1716.00    65.45   0.0090   0   Good 
01107040 EN429_r20c12_Dep12Ch10_F10/0/05/3    37.58     0.64    1726.80    75.46   0.0147   0   Good 
01107040 EN430_r20c13_Dep12Ch11_F10/0/06/2    76.00     0.65    1948.80    73.96   0.0123   0   Good 
01107040 EN449_r21c10_Dep12Ch12_F11/0/04/1    45.55     0.63    3348.00   111.77   0.0184   0   Good 
01107040 EN450_r21c11_Dep12Ch13_F11/0/05/0    50.27     0.68    2244.60    82.31   0.0144   0   Good 
01107040 EN451_r21c12_Dep12Ch14_F11/0/05/1    42.33     0.67    1789.20    66.75   0.0094   0   Good 
01107040 EN452_r21c13_Dep12Ch15_F11/0/06/0    58.86     0.59    1174.80    59.20   0.0078   0   Good 
01107040 EN471_r22c10_Dep12Ch16_F11/0/04/3    63.64     0.63    3625.20   122.87   0.0201   0   Good 
01107040 EN472_r22c11_Dep12Ch17_F11/0/05/2    53.13     0.61    1829.40    70.74   0.0113   0   Good 
01107040 EN473_r22c12_Dep12Ch18_F11/0/05/3    57.58     0.65    1851.60    60.91   0.0059   0   Good 
01107040 EN474_r22c13_Dep12Ch19_F11/0/06/2    47.46     0.65    1215.60    59.47   0.0078   0   Good 
01107040 EN493_r23c10_Dep12Ch20_F12/0/04/1    76.57     0.64    1838.40    79.15   0.0159   0   Good 
01107040 EN494_r23c11_Dep12Ch21_F12/0/05/0    59.98     0.65    2511.00    91.54   0.0165   0   Good 
01107040 EN495_r23c12_Dep12Ch22_F12/0/05/1    44.02     0.65    1579.80    62.96   0.0082   0   Good 
01107040 EN496_r23c13_Dep12Ch23_F12/0/06/0    67.54     0.67    3187.20   117.81   0.0213   0   Good 
01107040 EN515_r24c10_Dep12Ch24_F12/0/04/3    52.46     0.66    2059.20    78.41   0.0138   0   Good 
01107040 EN516_r24c11_Dep12Ch25_F12/0/05/2    23.71     0.64    2389.20    93.68   0.0183   0   Good 
01107040 EN517_r24c12_Dep12Ch26_F12/0/05/3    68.09     0.60    2466.00    90.20   0.0163   0   Good 
01107040 EN518_r24c13_Dep12Ch27_F12/0/06/2    51.56     0.72    3475.80   123.04   0.0210   0   Good 
01107040 EN537_r25c10_Dep12Ch28_F13/0/04/1    44.80     0.65    2947.20    99.96   0.0170   0   Good 
01107040 EN538_r25c11_Dep12Ch29_F13/0/05/0    27.17     0.65    2507.40    94.60   0.0178   0   Good 
01107040 EN539_r25c12_Dep12Ch30_F13/0/05/1    52.67     0.63    2805.00    96.89   0.0167   0   Good 
01107040 EN540_r25c13_Dep12Ch31_F13/0/06/0    85.94     0.70    3837.00   121.31   0.0186   0   Good 
01107040 EN387_r18c14_Dep13Ch00_F09/0/06/3   116.41     0.63    3270.60    96.93   0.0143   0   Good 
01107040 EN388_r18c15_Dep13Ch01_F09/0/07/2    40.38     0.65    3699.00   121.01   0.0192   0   Good 
01107040 EN389_r18c16_Dep13Ch02_F09/0/07/3    70.77     0.61    3409.80   107.68   0.0169   0   Good 
01107040 EN390_r18c17_Dep13Ch03_F09/0/08/2    48.31     0.65    2350.80    80.44   0.0130   0   Good 
01107040 EN409_r19c14_Dep13Ch04_F10/0/06/1    79.90     0.62    2073.00    71.18   0.0102   0   Good 
01107040 EN410_r19c15_Dep13Ch05_F10/0/07/0    74.99     0.63    2620.20    86.56   0.0140   0   Good 
01107040 EN411_r19c16_Dep13Ch06_F10/0/07/1    92.72     0.68    2562.00    88.18   0.0149   0   Good 
01107040 EN412_r19c17_Dep13Ch07_F10/0/08/0   108.65     0.61    2716.80    99.89   0.0184   0   Good 
01107040 EN431_r20c14_Dep13Ch08_F10/0/06/3    67.07     0.65    2486.40    82.63   0.0131   0   Good 
01107040 EN432_r20c15_Dep13Ch09_F10/0/07/2    49.13     0.64    2704.20    97.95   0.0177   0   Good 
01107040 EN433_r20c16_Dep13Ch10_F10/0/07/3    62.86     0.61    2673.00    90.75   0.0152   0   Good 
01107040 EN434_r20c17_Dep13Ch11_F10/0/08/2    45.26     0.63    2721.60   101.12   0.0188   0   Good 
01107040 EN453_r21c14_Dep13Ch12_F11/0/06/1    59.06     0.64    1942.20    74.77   0.0128   0   Good 
01107040 EN454_r21c15_Dep13Ch13_F11/0/07/0    47.65     0.58    2256.60    83.53   0.0149   0   Good 
01107040 EN455_r21c16_Dep13Ch14_F11/0/07/1    51.47     0.63    2185.80    78.35   0.0130   0   Good 
01107040 EN456_r21c17_Dep13Ch15_F11/0/08/0    68.20     0.62    2427.00    81.99   0.0132   0   Good 
01107040 EN475_r22c14_Dep13Ch16_F11/0/06/3    35.15     0.60    2983.80   107.95   0.0194   0   Good 
01107040 EN476_r22c15_Dep13Ch17_F11/0/07/2    37.22     0.65    2254.20    91.88   0.0186   0   Good 
01107040 EN477_r22c16_Dep13Ch18_F11/0/07/3    68.40     0.62    2590.80    87.31   0.0144   0   Good 
01107040 EN478_r22c17_Dep13Ch19_F11/0/08/2    32.41     0.65    2509.20    98.18   0.0192   0   Good 
01107040 EN497_r23c14_Dep13Ch20_F12/0/06/1    41.53     0.63    3565.80   109.08   0.0166   0   Good 
01107040 EN498_r23c15_Dep13Ch21_F12/0/07/0    62.70     0.63    2431.80    77.52   0.0113   0   Good 
01107040 EN499_r23c16_Dep13Ch22_F12/0/07/1    41.37     0.67    2719.20    93.48   0.0160   0   Good 
01107040 EN500_r23c17_Dep13Ch23_F12/0/08/0    38.53     0.65    3014.40   108.87   0.0195   0   Good 
01107040 EN519_r24c14_Dep13Ch24_F12/0/06/3    67.03     0.61    4201.20   126.56   0.0182   0   Good 
