run      name                                   ped   pedrms        led   ledrms  rms/led   flags
01107042 EN254_r12c13_Dep07Ch11_F06/0/06/2    64.43     0.57    1343.40    59.94   0.0074   0   Good 
01107042 EN273_r13c10_Dep07Ch12_F07/0/04/1    69.55     0.64    1729.80    61.22   0.0065   0   Good 
01107042 EN274_r13c11_Dep07Ch13_F07/0/05/0    98.38     0.63    1214.40    48.46  -0.0013   0   Good 
01107042 EN275_r13c12_Dep07Ch14_F07/0/05/1    47.39     0.66    1368.00    52.65   0.0019   0   Good 
01107042 EN276_r13c13_Dep07Ch15_F07/0/06/0    51.63     0.65    1414.80    60.41   0.0074   0   Good 
01107042 EN295_r14c10_Dep07Ch16_F07/0/04/3    81.21     0.64    1971.60    70.75   0.0105   0   Good 
01107042 EN296_r14c11_Dep07Ch17_F07/0/05/2    79.58     0.64    1479.00    54.58   0.0031   0   Good 
01107042 EN297_r14c12_Dep07Ch18_F07/0/05/3    66.89     0.64    1350.60    57.23   0.0054   0   Good 
01107042 EN298_r14c13_Dep07Ch19_F07/0/06/2    27.21     0.65    1586.40    59.89   0.0062   0   Good 
01107042 EN317_r15c10_Dep07Ch20_F08/0/04/1    78.99     0.63    1938.60    67.19   0.0089   0   Good 
01107042 EN318_r15c11_Dep07Ch21_F08/0/05/0    88.64     0.61    1201.80    45.26  -0.0039   0   Good 
01107042 EN319_r15c12_Dep07Ch22_F08/0/05/1    56.23     0.64    1105.80    48.93  -0.0010   0   Good 
01107042 EN320_r15c13_Dep07Ch23_F08/0/06/0    53.96     0.66    1518.60    63.32   0.0088   0   Good 
01107042 EN339_r16c10_Dep07Ch24_F08/0/04/3    66.38     0.63    1909.80    69.48   0.0102   0   Good 
01107042 EN340_r16c11_Dep07Ch25_F08/0/05/2    62.14     0.64    1386.00    56.92   0.0050   0   Good 
01107042 EN341_r16c12_Dep07Ch26_F08/0/05/3    58.86     0.61    1339.80    53.70   0.0028   0   Good 
01107042 EN342_r16c13_Dep07Ch27_F08/0/06/2    67.17     0.63    1476.00    56.60   0.0045   0   Good 
01107042 EN361_r17c10_Dep07Ch28_F09/0/04/1    57.71     0.67    1507.20    64.50   0.0096   0   Good 
01107042 EN362_r17c11_Dep07Ch29_F09/0/05/0    72.83     0.66    1660.20    64.65   0.0088   0   Good 
01107042 EN363_r17c12_Dep07Ch30_F09/0/05/1    72.04     0.64    1329.00    57.78   0.0059   0   Good 
01107042 EN364_r17c13_Dep07Ch31_F09/0/06/0   103.43     0.67    1819.20    61.41   0.0063   0   Good 
01107042 EN211_r10c14_Dep08Ch00_F05/0/06/3    82.50     0.58    2092.20    76.20   0.0125   0   Good 
01107042 EN212_r10c15_Dep08Ch01_F05/0/07/2    49.24     0.65    1477.20    55.82   0.0039   0   Good 
01107042 EN213_r10c16_Dep08Ch02_F05/0/07/3    93.33     0.63    1665.60    59.17   0.0055   0   Good 
01107042 EN214_r10c17_Dep08Ch03_F05/0/08/2    62.11     0.69    2327.40    71.14   0.0091   0   Good 
01107042 EN233_r11c14_Dep08Ch04_F06/0/06/1    47.09     0.64    1423.20    62.69   0.0089   0   Good 
01107042 EN234_r11c15_Dep08Ch05_F06/0/07/0    78.29     0.66    1408.80    49.46  -0.0004   0   Good 
01107042 EN235_r11c16_Dep08Ch06_F06/0/07/1    75.26     0.66    1093.20    48.80  -0.0011   0   Good 
01107042 EN236_r11c17_Dep08Ch07_F06/0/08/0    60.95     0.60    1336.80    57.91   0.0059   0   Good 
01107042 EN255_r12c14_Dep08Ch08_F06/0/06/3    66.86     0.61    1683.60    58.98   0.0053   0   Good 
01107042 EN256_r12c15_Dep08Ch09_F06/0/07/2    51.87     0.64    1575.00    57.78   0.0049   0   Good 
01107042 EN257_r12c16_Dep08Ch10_F06/0/07/3    60.48     0.64    1808.40    67.09   0.0095   0   Good 
01107042 EN258_r12c17_Dep08Ch11_F06/0/08/2    43.76     0.63    1579.80    63.53   0.0086   0   Good 
01107042 EN277_r13c14_Dep08Ch12_F07/0/06/1    57.48     0.65    1672.80    59.26   0.0055   0   Good 
01107042 EN278_r13c15_Dep08Ch13_F07/0/07/0    87.16     0.64    1584.60    59.45   0.0060   0   Good 
01107042 EN279_r13c16_Dep08Ch14_F07/0/07/1    40.61     0.66    1712.40    67.84   0.0104   0   Good 
01107042 EN280_r13c17_Dep08Ch15_F07/0/08/0    66.48     0.63    1234.80    49.24  -0.0006   0   Good 
01107042 EN299_r14c14_Dep08Ch16_F07/0/06/3    64.09     0.63    1655.40    62.98   0.0078   0   Good 
01107042 EN300_r14c15_Dep08Ch17_F07/0/07/2    93.61     0.63    1288.80    52.29   0.0018   0   Good 
01107042 EN301_r14c16_Dep08Ch18_F07/0/07/3    64.66     0.66    1624.80    61.29   0.0070   0   Good 
01107042 EN302_r14c17_Dep08Ch19_F07/0/08/2    56.91     0.69    1505.40    61.83   0.0079   0   Good 
01107042 EN321_r15c14_Dep08Ch20_F08/0/06/1    64.74     0.64    1467.00    54.58   0.0031   0   Good 
01107042 EN322_r15c15_Dep08Ch21_F08/0/07/0    76.54     0.67    1804.80    68.51   0.0103   0   Good 
01107042 EN323_r15c16_Dep08Ch22_F08/0/07/1    83.36     0.60    1877.40    72.64   0.0121   0   Good 
01107042 EN324_r15c17_Dep08Ch23_F08/0/08/0    75.95     0.64    1714.80    65.00   0.0087   0   Good 
01107042 EN343_r16c14_Dep08Ch24_F08/0/06/3    86.28     0.61    1572.00    59.70   0.0062   0   Good 
01107042 EN344_r16c15_Dep08Ch25_F08/0/07/2    68.04     0.65    1804.20    64.21   0.0079   0   Good 
01107042 EN345_r16c16_Dep08Ch26_F08/0/07/3    72.40     0.65    1603.20    59.75   0.0061   0   Good 
01107042 EN346_r16c17_Dep08Ch27_F08/0/08/2    59.41     0.63    1381.80    51.23   0.0009   0   Good 
01107042 EN365_r17c14_Dep08Ch28_F09/0/06/1    53.09     0.67    2141.40    82.57   0.0152   0   Good 
01107042 EN366_r17c15_Dep08Ch29_F09/0/07/0    49.98     0.66    2584.20    81.94   0.0124   0   Good 
01107042 EN367_r17c16_Dep08Ch30_F09/0/07/1    53.40     0.65    2088.60    75.27   0.0121   0   Good 
01107042 EN368_r17c17_Dep08Ch31_F09/0/08/0    51.14     0.66    1534.80    56.72   0.0044   0   Good 
01107042 EN215_r10c18_Dep09Ch00_F05/0/08/3    53.65     0.69    2772.60    87.89   0.0137   0   Good 
01107042 EN216_r10c19_Dep09Ch01_F05/0/09/2    59.44     0.66    1981.80    65.43   0.0078   0   Good 
01107042 EN217_r10c20_Dep09Ch02_F05/0/09/3    47.03     0.71    2011.80    62.04   0.0060   0   Good 
01107042 EN218_r10c21_Dep09Ch03_F05/0/10/2    19.43     0.66    1248.00    44.50  -0.0044   0   Good 
01107042 EN237_r11c18_Dep09Ch04_F06/0/08/1    56.07     0.68    1459.80    60.03   0.0069   0   Good 
01107042 EN238_r11c19_Dep09Ch05_F06/0/09/0    29.07     0.66    1435.80    56.45   0.0045   0   Good 
01107042 EN239_r11c20_Dep09Ch06_F06/0/09/1    47.84     0.69    1290.60    51.26   0.0010   0   Good 
01107042 EN240_r11c21_Dep09Ch07_F06/0/10/0    41.68     0.66    1258.80    47.61  -0.0019   0   Good 
01107042 EN259_r12c18_Dep09Ch08_F06/0/08/3    59.91     0.67    1655.40    72.05   0.0133   0   Good 
01107042 EN260_r12c19_Dep09Ch09_F06/0/09/2    48.96     0.71    1269.60    49.64  -0.0003   0   Good 
01107042 EN261_r12c20_Dep09Ch10_F06/0/09/3    34.19     0.64    1241.40    47.77  -0.0018   0   Good 
01107042 EN262_r12c21_Dep09Ch11_F06/0/10/2    42.13     0.70    1447.20    63.37   0.0092   0   Good 
01107042 EN281_r13c18_Dep09Ch12_F07/0/08/1    82.68     0.59    1659.00    56.52   0.0039   0   Good 
01107042 EN282_r13c19_Dep09Ch13_F07/0/09/0    37.39     0.68    1411.80    65.98   0.0113   0   Good 
01107042 EN283_r13c20_Dep09Ch14_F07/0/09/1    66.79     0.69    1527.60    62.31   0.0081   0   Good 
01107042 EN284_r13c21_Dep09Ch15_F07/0/10/0    58.75     0.68    1411.20    52.98   0.0021   0   Good 
01107042 EN303_r14c18_Dep09Ch16_F07/0/08/3    42.55     0.68    1559.40    63.78   0.0088   0   Good 
01107042 EN304_r14c19_Dep09Ch17_F07/0/09/2    80.03     0.71    1579.20    63.71   0.0087   0   Good 
01107042 EN305_r14c20_Dep09Ch18_F07/0/09/3    54.54     0.67    1596.60    64.00   0.0088   0   Good 
01107042 EN306_r14c21_Dep09Ch19_F07/0/10/2     8.29     0.72    1255.20    50.33   0.0003   0   Good 
01107042 EN325_r15c18_Dep09Ch20_F08/0/08/1    40.40     0.69    1767.00    72.19   0.0126   0   Good 
01107042 EN326_r15c19_Dep09Ch21_F08/0/09/0    39.37     0.69    1588.20    55.29   0.0033   0   Good 
01107042 EN327_r15c20_Dep09Ch22_F08/0/09/1    35.76     0.66    1713.00    65.38   0.0090   0   Good 
01107042 EN328_r15c21_Dep09Ch23_F08/0/10/0    40.15     0.69    1509.60    61.90   0.0079   0   Good 
01107042 EN347_r16c18_Dep09Ch24_F08/0/08/3    75.02     0.66    1855.20    74.06   0.0130   0   Good 
01107042 EN348_r16c19_Dep09Ch25_F08/0/09/2    42.50     0.66    1916.40    75.09   0.0131   0   Good 
01107042 EN349_r16c20_Dep09Ch26_F08/0/09/3    74.11     0.65    1858.80    70.73   0.0112   0   Good 
01107042 EN350_r16c21_Dep09Ch27_F08/0/10/2    45.54     0.79    1835.40    67.93   0.0098   0   Good 
01107042 EN369_r17c18_Dep09Ch28_F09/0/08/1    68.61     0.67    2026.20    69.90   0.0098   0   Good 
01107042 EN370_r17c19_Dep09Ch29_F09/0/09/0    59.42     0.69    2209.80    81.41   0.0142   0   Good 
01107042 EN371_r17c20_Dep09Ch30_F09/0/09/1    37.63     0.67    2050.20    76.39   0.0129   0   Good 
01107042 EN372_r17c21_Dep09Ch31_F09/0/10/0    51.52     0.72    2274.00    79.15   0.0128   0   Good 
01107042 EN375_r18c02_Dep10Ch00_F09/0/00/3    67.67     0.69    2249.40    75.18   0.0112   0   Good 
01107042 EN376_r18c03_Dep10Ch01_F09/0/01/2    61.40     0.68    1273.20    44.96  -0.0040   0   Good 
01107042 EN377_r18c04_Dep10Ch02_F09/0/01/3    72.24     0.71    1504.80    52.43   0.0016   0   Good 
01107042 EN378_r18c05_Dep10Ch03_F09/0/02/2    40.04     0.68    2577.00    81.99   0.0124   0   Good 
01107042 EN397_r19c02_Dep10Ch04_F10/0/00/1    56.13     0.70    1719.00    61.41   0.0066   0   Good 
01107042 EN398_r19c03_Dep10Ch05_F10/0/01/0    71.52     0.66    1689.00    59.62   0.0057   0   Good 
01107042 EN399_r19c04_Dep10Ch06_F10/0/01/1    51.79     0.67    1902.00    64.62   0.0077   0   Good 
01107042 EN400_r19c05_Dep10Ch07_F10/0/02/0    68.52     0.71    2498.40    72.01   0.0088   0   Good 
01107042 EN419_r20c02_Dep10Ch08_F10/0/00/3    66.18     0.67    1999.20    70.17   0.0101   0   Good 
01107042 EN420_r20c03_Dep10Ch09_F10/0/01/2    50.93     0.70    2160.60    67.08   0.0079   0   Good 
01107042 EN421_r20c04_Dep10Ch10_F10/0/01/3    94.34     0.76    2245.20    71.84   0.0097   0   Good 
01107042 EN422_r20c05_Dep10Ch11_F10/0/02/2    62.97     0.68    1587.60    54.28   0.0027   0   Good 
01107042 EN441_r21c02_Dep10Ch12_F11/0/00/1    80.52     0.68    2080.80    72.69   0.0109   0   Good 
01107042 EN442_r21c03_Dep10Ch13_F11/0/01/0    70.30     0.75    1917.00    68.08   0.0094   0   Good 
01107042 EN443_r21c04_Dep10Ch14_F11/0/01/1    57.10     0.74    1813.20    60.05   0.0055   0   Good 
01107042 EN444_r21c05_Dep10Ch15_F11/0/02/0    70.45     0.72    1700.40    66.12   0.0095   0   Good 
01107042 EN463_r22c02_Dep10Ch16_F11/0/00/3   110.79     0.71    1572.60    63.10   0.0083   0   Good 
01107042 EN464_r22c03_Dep10Ch17_F11/0/01/2    69.91     0.71    1502.40    51.21   0.0008   0   Good 
01107042 EN465_r22c04_Dep10Ch18_F11/0/01/3    77.16     0.72    1687.80    69.28   0.0114   0   Good 
01107042 EN466_r22c05_Dep10Ch19_F11/0/02/2    37.62     0.70    1773.60    67.25   0.0097   0   Good 
01107042 EN485_r23c02_Dep10Ch20_F12/0/00/1    64.81     0.71    1813.20    73.03   0.0127   0   Good 
01107042 EN486_r23c03_Dep10Ch21_F12/0/01/0    67.12     0.72    1641.00    60.22   0.0062   0   Good 
01107042 EN487_r23c04_Dep10Ch22_F12/0/01/1    77.74     0.73    1596.60    57.48   0.0047   0   Good 
01107042 EN488_r23c05_Dep10Ch23_F12/0/02/0    72.12     0.72    1696.80    68.19   0.0107   0   Good 
01107042 EN507_r24c02_Dep10Ch24_F12/0/00/3    76.57     0.71    1335.00    53.92   0.0029   0   Good 
01107042 EN508_r24c03_Dep10Ch25_F12/0/01/2    68.58     0.75    1676.40    58.98   0.0054   0   Good 
01107042 EN509_r24c04_Dep10Ch26_F12/0/01/3    65.69     0.70    1920.60    70.23   0.0105   0   Good 
01107042 EN510_r24c05_Dep10Ch27_F12/0/02/2    52.98     0.73    1631.40    60.42   0.0064   0   Good 
01107042 EN529_r25c02_Dep10Ch28_F13/0/00/1    64.74     0.72    1848.00    72.25   0.0120   0   Good 
01107042 EN530_r25c03_Dep10Ch29_F13/0/01/0    54.23     0.73    2065.80    80.61   0.0148   0   Good 
01107042 EN531_r25c04_Dep10Ch30_F13/0/01/1    91.83     0.73    2395.80    81.06   0.0130   0   Good 
01107042 EN532_r25c05_Dep10Ch31_F13/0/02/0    78.17     0.75    2008.80    73.96   0.0119   0   Good 
01107042 EN379_r18c06_Dep11Ch00_F09/0/02/3    39.48     0.65    1538.40    56.93   0.0045   0   Good 
01107042 EN380_r18c07_Dep11Ch01_F09/0/03/2    48.33     0.59    1252.80    45.52  -0.0036   0   Good 
01107042 EN381_r18c08_Dep11Ch02_F09/0/03/3    41.99     0.63    1905.00    68.61   0.0098   0   Good 
01107042 EN382_r18c09_Dep11Ch03_F09/0/04/2    43.64     0.66    1207.20    52.84   0.0024   0   Good 
01107042 EN401_r19c06_Dep11Ch04_F10/0/02/1    33.27     0.59    1603.80    65.65   0.0098   0   Good 
01107042 EN402_r19c07_Dep11Ch05_F10/0/03/0    42.67     0.66    1324.80    45.04  -0.0037   0   Good 
01107042 EN403_r19c08_Dep11Ch06_F10/0/03/1    31.57     0.56    1848.60    63.89   0.0075   0   Good 
01107042 EN404_r19c09_Dep11Ch07_F10/0/04/0    18.15     0.64    2539.20    86.27   0.0143   0   Good 
01107042 EN423_r20c06_Dep11Ch08_F10/0/02/3    66.89     0.62    1602.00    61.77   0.0073   0   Good 
01107042 EN424_r20c07_Dep11Ch09_F10/0/03/2    71.85     0.64    1363.80    54.90   0.0036   0   Good 
01107042 EN425_r20c08_Dep11Ch10_F10/0/03/3    67.65     0.62    2089.20    74.88   0.0119   0   Good 
01107042 EN426_r20c09_Dep11Ch11_F10/0/04/2    69.86     0.60    1793.40    59.94   0.0055   0   Good 
01107042 EN445_r21c06_Dep11Ch12_F11/0/02/1    58.29     0.62    1393.80    52.89   0.0021   0   Good 
01107042 EN446_r21c07_Dep11Ch13_F11/0/03/0    70.24     0.65    1669.20    63.99   0.0084   0   Good 
01107042 EN447_r21c08_Dep11Ch14_F11/0/03/1    57.55     0.64    1705.80    64.21   0.0083   0   Good 
01107042 EN448_r21c09_Dep11Ch15_F11/0/04/0    75.66     0.67    2499.00    86.27   0.0145   0   Good 
01107042 EN467_r22c06_Dep11Ch16_F11/0/02/3   108.84     0.62    1591.80    57.83   0.0049   0   Good 
01107042 EN468_r22c07_Dep11Ch17_F11/0/03/2    43.29     0.68    1795.80    62.50   0.0070   0   Good 
01107042 EN469_r22c08_Dep11Ch18_F11/0/03/3    68.08     0.62    1888.20    64.87   0.0079   0   Good 
01107042 EN470_r22c09_Dep11Ch19_F11/0/04/2    55.03     0.70    2484.00    88.79   0.0156   0   Good 
01107042 EN489_r23c06_Dep11Ch20_F12/0/02/1    53.61     0.65    2787.60    85.66   0.0128   0   Good 
01107042 EN490_r23c07_Dep11Ch21_F12/0/03/0    68.24     0.61    2365.20    69.29   0.0082   0   Good 
01107042 EN491_r23c08_Dep11Ch22_F12/0/03/1    36.29     0.63    2166.00    81.39   0.0145   0   Good 
01107042 EN492_r23c09_Dep11Ch23_F12/0/04/0    81.62     0.53    1528.20    65.98   0.0105   0   Good 
01107042 EN511_r24c06_Dep11Ch24_F12/0/02/3    65.39     0.64    1382.40    58.43   0.0061   0   Good 
01107042 EN512_r24c07_Dep11Ch25_F12/0/03/2    47.63     0.64    1796.40    70.14   0.0112   0   Good 
01107042 EN513_r24c08_Dep11Ch26_F12/0/03/3    49.99     0.61    1966.20    69.38   0.0099   0   Good 
01107042 EN514_r24c09_Dep11Ch27_F12/0/04/2    45.57     0.63    1537.80    53.43   0.0022   0   Good 
01107042 EN533_r25c06_Dep11Ch28_F13/0/02/1    85.00     0.63    1915.80    65.32   0.0080   0   Good 
01107042 EN534_r25c07_Dep11Ch29_F13/0/03/0    47.46     0.62    1515.00    65.93   0.0105   0   Good 
01107042 EN535_r25c08_Dep11Ch30_F13/0/03/1    57.86     0.65    1495.20    55.76   0.0039   0   Good 
01107042 EN536_r25c09_Dep11Ch31_F13/0/04/0    70.99     0.65    1715.40    66.86   0.0098   0   Good 
01107042 EN383_r18c10_Dep12Ch00_F09/0/04/3    65.15     0.60    1371.60    59.71   0.0071   0   Good 
01107042 EN384_r18c11_Dep12Ch01_F09/0/05/2    31.63     0.64    1663.20    62.69   0.0076   0   Good 
01107042 EN385_r18c12_Dep12Ch02_F09/0/05/3    96.85     0.65    1563.00    59.02   0.0058   0   Good 
01107042 EN386_r18c13_Dep12Ch03_F09/0/06/2    37.01     0.64    1944.00    69.71   0.0101   0   Good 
01107042 EN405_r19c10_Dep12Ch04_F10/0/04/1    48.91     0.61    1923.00    65.93   0.0083   0   Good 
01107042 EN406_r19c11_Dep12Ch05_F10/0/05/0    43.71     0.61    1209.00    54.58   0.0038   0   Good 
01107042 EN407_r19c12_Dep12Ch06_F10/0/05/1    47.89     0.70    1075.20    48.13  -0.0017   0   Good 
01107042 EN408_r19c13_Dep12Ch07_F10/0/06/0    74.98     0.60    1240.20    49.52  -0.0004   0   Good 
01107042 EN427_r20c10_Dep12Ch08_F10/0/04/3    73.91     0.64    2095.20    70.06   0.0096   0   Good 
01107042 EN428_r20c11_Dep12Ch09_F10/0/05/2    50.76     0.61    1125.00    47.53  -0.0022   0   Good 
01107042 EN429_r20c12_Dep12Ch10_F10/0/05/3    37.10     0.65    1150.80    51.53   0.0013   0   Good 
01107042 EN430_r20c13_Dep12Ch11_F10/0/06/2    76.42     0.64    1334.40    55.40   0.0040   0   Good 
01107042 EN449_r21c10_Dep12Ch12_F11/0/04/1    45.26     0.63    2345.40    75.46   0.0109   0   Good 
01107042 EN450_r21c11_Dep12Ch13_F11/0/05/0    50.24     0.62    1483.20    53.38   0.0023   0   Good 
01107042 EN451_r21c12_Dep12Ch14_F11/0/05/1    42.10     0.64    1189.80    52.34   0.0020   0   Good 
01107042 EN452_r21c13_Dep12Ch15_F11/0/06/0    59.06     0.64     806.40    52.18   0.0027   0   Good 
01107042 EN471_r22c10_Dep12Ch16_F11/0/04/3    63.89     0.60    2558.40    85.28   0.0138   0   Good 
01107042 EN472_r22c11_Dep12Ch17_F11/0/05/2    52.89     0.64    1219.20    51.18   0.0010   0   Good 
01107042 EN473_r22c12_Dep12Ch18_F11/0/05/3    57.23     0.63    1250.40    53.81   0.0030   0   Good 
01107042 EN474_r22c13_Dep12Ch19_F11/0/06/2    47.22     0.65     844.80    44.24  -0.0068   0   Good 
01107042 EN493_r23c10_Dep12Ch20_F12/0/04/1    75.60     0.63    1242.60    49.69  -0.0002   0   Good 
01107042 EN494_r23c11_Dep12Ch21_F12/0/05/0    58.41     0.64    1720.80    70.68   0.0120   0   Good 
01107042 EN495_r23c12_Dep12Ch22_F12/0/05/1    42.95     0.62    1052.40    53.61   0.0034   0   Good 
01107042 EN496_r23c13_Dep12Ch23_F12/0/06/0    67.51     0.63    2235.00    82.87   0.0147   0   Good 
01107042 EN515_r24c10_Dep12Ch24_F12/0/04/3    52.29     0.59    1392.60    52.51   0.0018   0   Good 
01107042 EN516_r24c11_Dep12Ch25_F12/0/05/2    23.64     0.60    1614.60    64.12   0.0087   0   Good 
01107042 EN517_r24c12_Dep12Ch26_F12/0/05/3    68.39     0.56    1668.60    70.33   0.0122   0   Good 
01107042 EN518_r24c13_Dep12Ch27_F12/0/06/2    51.48     0.79    2415.60    80.10   0.0125   0   Good 
01107042 EN537_r25c10_Dep12Ch28_F13/0/04/1    44.09     0.61    1995.60    75.48   0.0128   0   Good 
01107042 EN538_r25c11_Dep12Ch29_F13/0/05/0    26.91     0.67    1699.80    63.53   0.0080   0   Good 
01107042 EN539_r25c12_Dep12Ch30_F13/0/05/1    52.49     0.65    1903.20    70.78   0.0109   0   Good 
01107042 EN540_r25c13_Dep12Ch31_F13/0/06/0    86.36     0.68    2704.20    85.80   0.0132   0   Good 
01107042 EN387_r18c14_Dep13Ch00_F09/0/06/3   116.80     0.62    2249.40    71.24   0.0094   0   Good 
01107042 EN388_r18c15_Dep13Ch01_F09/0/07/2    41.37     0.65    2584.20    88.69   0.0150   0   Good 
01107042 EN389_r18c16_Dep13Ch02_F09/0/07/3    70.87     0.65    2326.80    80.53   0.0131   0   Good 
01107042 EN390_r18c17_Dep13Ch03_F09/0/08/2    48.31     0.63    1470.00    48.00  -0.0014   0   Good 
01107042 EN409_r19c14_Dep13Ch04_F10/0/06/1    80.98     0.64    1398.00    53.67   0.0026   0   Good 
01107042 EN410_r19c15_Dep13Ch05_F10/0/07/0    75.19     0.63    1751.40    70.84   0.0119   0   Good 
01107042 EN411_r19c16_Dep13Ch06_F10/0/07/1    93.63     0.65    1718.40    62.94   0.0075   0   Good 
01107042 EN412_r19c17_Dep13Ch07_F10/0/08/0   108.73     0.64    1840.20    66.84   0.0092   0   Good 
01107042 EN431_r20c14_Dep13Ch08_F10/0/06/3    67.92     0.62    1683.60    63.68   0.0081   0   Good 
01107042 EN432_r20c15_Dep13Ch09_F10/0/07/2    49.96     0.65    1810.20    71.02   0.0116   0   Good 
01107042 EN433_r20c16_Dep13Ch10_F10/0/07/3    63.27     0.61    1816.20    64.54   0.0080   0   Good 
01107042 EN434_r20c17_Dep13Ch11_F10/0/08/2    47.33     0.63    1839.60    62.77   0.0069   0   Good 
01107042 EN453_r21c14_Dep13Ch12_F11/0/06/1    59.84     0.62    1336.20    63.42   0.0100   0   Good 
01107042 EN454_r21c15_Dep13Ch13_F11/0/07/0    48.82     0.60    1511.40    60.42   0.0069   0   Good 
01107042 EN455_r21c16_Dep13Ch14_F11/0/07/1    51.51     0.64    1459.20    56.53   0.0045   0   Good 
01107042 EN456_r21c17_Dep13Ch15_F11/0/08/0    67.89     0.63    1648.80    69.96   0.0121   0   Good 
01107042 EN475_r22c14_Dep13Ch16_F11/0/06/3    35.45     0.65    2091.60    64.35   0.0069   0   Good 
01107042 EN476_r22c15_Dep13Ch17_F11/0/07/2    37.94     0.67    1490.40    55.13   0.0034   0   Good 
01107042 EN477_r22c16_Dep13Ch18_F11/0/07/3    68.45     0.64    1747.80    64.99   0.0086   0   Good 
01107042 EN478_r22c17_Dep13Ch19_F11/0/08/2    33.41     0.68    1724.40    68.47   0.0107   0   Good 
01107042 EN497_r23c14_Dep13Ch20_F12/0/06/1    42.03     0.64    2490.00    78.23   0.0113   0   Good 
01107042 EN498_r23c15_Dep13Ch21_F12/0/07/0    61.54     0.62    1639.20    63.15   0.0080   0   Good 
01107042 EN499_r23c16_Dep13Ch22_F12/0/07/1    40.68     0.64    1846.20    66.19   0.0088   0   Good 
01107042 EN500_r23c17_Dep13Ch23_F12/0/08/0    40.27     0.62    2068.20    76.58   0.0129   0   Good 
01107042 EN519_r24c14_Dep13Ch24_F12/0/06/3    72.64     0.61    2952.60    99.79   0.0169   0   Good 
