run      name                                   ped   pedrms        led   ledrms  rms/led   flags
01107039 EN252_r12c11_Dep07Ch09_F06/0/05/2    50.69     0.60     939.60    47.79  -0.0024   0   Good 
01107039 EN253_r12c12_Dep07Ch10_F06/0/05/3    81.35     0.60     887.40    41.82  -0.0092   0   Good 
01107039 EN254_r12c13_Dep07Ch11_F06/0/06/2    64.24     0.58     838.20    40.21  -0.0117   0   Good 
01107039 EN273_r13c10_Dep07Ch12_F07/0/04/1    70.43     0.60    1062.00    43.27  -0.0063   0   Good 
01107039 EN274_r13c11_Dep07Ch13_F07/0/05/0    98.20     0.63     759.60    35.72  -0.0188   0   Good 
01107039 EN275_r13c12_Dep07Ch14_F07/0/05/1    47.52     0.67     846.00    38.88  -0.0131   0   Good 
01107039 EN276_r13c13_Dep07Ch15_F07/0/06/0    52.47     0.61     907.80    39.49  -0.0116   0   Good 
01107039 EN295_r14c10_Dep07Ch16_F07/0/04/3    81.35     0.62    1225.20    48.51  -0.0012   0   Good 
01107039 EN296_r14c11_Dep07Ch17_F07/0/05/2    79.65     0.63     897.00    40.14  -0.0110   0   Good 
01107039 EN297_r14c12_Dep07Ch18_F07/0/05/3    66.66     0.66     837.60    40.18  -0.0117   0   Good 
01107039 EN298_r14c13_Dep07Ch19_F07/0/06/2    27.22     0.67    1002.60    45.14  -0.0049   0   Good 
01107039 EN317_r15c10_Dep07Ch20_F08/0/04/1    79.21     0.62    1233.00    47.53  -0.0020   0   Good 
01107039 EN318_r15c11_Dep07Ch21_F08/0/05/0    89.55     0.62     745.80    35.25  -0.0198   0   Good 
01107039 EN319_r15c12_Dep07Ch22_F08/0/05/1    56.31     0.61     672.00    32.31  -0.0263   0   Good 
01107039 EN320_r15c13_Dep07Ch23_F08/0/06/0    54.04     0.66     951.00    41.89  -0.0085   0   Good 
01107039 EN339_r16c10_Dep07Ch24_F08/0/04/3    66.77     0.62    1213.80    48.64  -0.0011   0   Good 
01107039 EN340_r16c11_Dep07Ch25_F08/0/05/2    61.93     0.62     856.80    41.20  -0.0103   0   Good 
01107039 EN341_r16c12_Dep07Ch26_F08/0/05/3    58.59     0.61     832.80    38.68  -0.0136   0   Good 
01107039 EN342_r16c13_Dep07Ch27_F08/0/06/2    66.57     0.64     911.40    42.17  -0.0086   0   Good 
01107039 EN361_r17c10_Dep07Ch28_F09/0/04/1    57.42     0.64     945.60    38.53  -0.0121   0   Good 
01107039 EN362_r17c11_Dep07Ch29_F09/0/05/0    74.65     0.69    1072.20    46.98  -0.0028   0   Good 
01107039 EN363_r17c12_Dep07Ch30_F09/0/05/1    71.73     0.66     853.20    37.06  -0.0152   0   Good 
01107039 EN364_r17c13_Dep07Ch31_F09/0/06/0   103.26     0.63    1129.20    47.15  -0.0025   0   Good 
01107039 EN211_r10c14_Dep08Ch00_F05/0/06/3    82.37     0.59    1293.60    52.87   0.0022   0   Good 
01107039 EN212_r10c15_Dep08Ch01_F05/0/07/2    49.07     0.62     915.00    40.14  -0.0108   0   Good 
01107039 EN213_r10c16_Dep08Ch02_F05/0/07/3    93.62     0.63    1039.20    43.58  -0.0062   0   Good 
01107039 EN214_r10c17_Dep08Ch03_F05/0/08/2    61.95     0.69    1482.60    60.18   0.0069   0   Good 
01107039 EN233_r11c14_Dep08Ch04_F06/0/06/1    46.87     0.63     874.20    41.79  -0.0094   0   Good 
01107039 EN234_r11c15_Dep08Ch05_F06/0/07/0    78.87     0.63     858.60    42.17  -0.0091   0   Good 
01107039 EN235_r11c16_Dep08Ch06_F06/0/07/1    75.03     0.62     667.20    36.77  -0.0198   0   Good 
01107039 EN236_r11c17_Dep08Ch07_F06/0/08/0    60.80     0.62     840.00    45.30  -0.0056   0   Good 
01107039 EN255_r12c14_Dep08Ch08_F06/0/06/3    67.00     0.61    1055.40    44.98  -0.0048   0   Good 
01107039 EN256_r12c15_Dep08Ch09_F06/0/07/2    52.25     0.60     963.00    41.89  -0.0084   0   Good 
01107039 EN257_r12c16_Dep08Ch10_F06/0/07/3    60.74     0.62    1112.40    47.18  -0.0025   0   Good 
01107039 EN258_r12c17_Dep08Ch11_F06/0/08/2    44.04     0.62     973.80    44.78  -0.0054   0   Good 
01107039 EN277_r13c14_Dep08Ch12_F07/0/06/1    57.74     0.63    1053.00    48.28  -0.0016   0   Good 
01107039 EN278_r13c15_Dep08Ch13_F07/0/07/0    87.69     0.62     993.60    43.12  -0.0069   0   Good 
01107039 EN279_r13c16_Dep08Ch14_F07/0/07/1    39.82     0.70    1094.40    45.39  -0.0042   0   Good 
01107039 EN280_r13c17_Dep08Ch15_F07/0/08/0    66.33     0.60     700.20    36.05  -0.0199   0   Good 
01107039 EN299_r14c14_Dep08Ch16_F07/0/06/3    63.70     0.61    1035.60    48.09  -0.0018   0   Good 
01107039 EN300_r14c15_Dep08Ch17_F07/0/07/2    92.82     0.64     777.60    38.34  -0.0150   0   Good 
01107039 EN301_r14c16_Dep08Ch18_F07/0/07/3    64.61     0.62    1012.20    40.39  -0.0095   0   Good 
01107039 EN302_r14c17_Dep08Ch19_F07/0/08/2    56.87     0.66     919.20    42.75  -0.0079   0   Good 
01107039 EN321_r15c14_Dep08Ch20_F08/0/06/1    65.01     0.61     922.20    42.98  -0.0076   0   Good 
01107039 EN322_r15c15_Dep08Ch21_F08/0/07/0    77.09     0.62    1116.00    46.09  -0.0035   0   Good 
01107039 EN323_r15c16_Dep08Ch22_F08/0/07/1    83.19     0.57    1147.20    43.91  -0.0053   0   Good 
01107039 EN324_r15c17_Dep08Ch23_F08/0/08/0    75.81     0.61    1048.20    42.81  -0.0069   0   Good 
01107039 EN343_r16c14_Dep08Ch24_F08/0/06/3    86.03     0.60     986.40    42.27  -0.0078   0   Good 
01107039 EN344_r16c15_Dep08Ch25_F08/0/07/2    68.33     0.65    1127.40    43.51  -0.0058   0   Good 
01107039 EN345_r16c16_Dep08Ch26_F08/0/07/3    71.92     0.63     989.40    42.00  -0.0081   0   Good 
01107039 EN346_r16c17_Dep08Ch27_F08/0/08/2    59.67     0.62     839.40    38.41  -0.0138   0   Good 
01107039 EN365_r17c14_Dep08Ch28_F09/0/06/1    54.29     0.63    1340.40    45.47  -0.0034   0   Good 
01107039 EN366_r17c15_Dep08Ch29_F09/0/07/0    50.05     0.65    1671.00    64.83   0.0089   0   Good 
01107039 EN367_r17c16_Dep08Ch30_F09/0/07/1    53.30     0.64    1287.00    55.24   0.0041   0   Good 
01107039 EN368_r17c17_Dep08Ch31_F09/0/08/0    50.41     0.63     847.20    40.50  -0.0112   0   Good 
01107039 EN215_r10c18_Dep09Ch00_F05/0/08/3    52.96     0.66    1753.80    63.98   0.0080   0   Good 
01107039 EN216_r10c19_Dep09Ch01_F05/0/09/2    59.41     0.70    1226.40    45.55  -0.0036   0   Good 
01107039 EN217_r10c20_Dep09Ch02_F05/0/09/3    47.31     0.68    1237.80    41.27  -0.0071   0   Good 
01107039 EN218_r10c21_Dep09Ch03_F05/0/10/2    18.88     0.67     758.40    32.89  -0.0226   0   Good 
01107039 EN237_r11c18_Dep09Ch04_F06/0/08/1    55.67     0.67     898.80    41.98  -0.0089   0   Good 
01107039 EN238_r11c19_Dep09Ch05_F06/0/09/0    29.41     0.63     892.20    38.56  -0.0128   0   Good 
01107039 EN239_r11c20_Dep09Ch06_F06/0/09/1    47.45     0.64     794.40    44.59  -0.0068   0   Good 
01107039 EN240_r11c21_Dep09Ch07_F06/0/10/0    42.17     0.67     786.60    35.89  -0.0179   0   Good 
01107039 EN259_r12c18_Dep09Ch08_F06/0/08/3    59.31     0.62    1048.20    41.96  -0.0077   0   Good 
01107039 EN260_r12c19_Dep09Ch09_F06/0/09/2    49.12     0.66     774.60    38.04  -0.0154   0   Good 
01107039 EN261_r12c20_Dep09Ch10_F06/0/09/3    33.65     0.65     778.80    39.33  -0.0137   0   Good 
01107039 EN262_r12c21_Dep09Ch11_F06/0/10/2    41.72     0.68     917.40    46.70  -0.0036   0   Good 
01107039 EN281_r13c18_Dep09Ch12_F07/0/08/1    83.25     0.64    1016.40    45.95  -0.0040   0   Good 
01107039 EN282_r13c19_Dep09Ch13_F07/0/09/0    35.54     0.68     898.20    41.96  -0.0089   0   Good 
01107039 EN283_r13c20_Dep09Ch14_F07/0/09/1    67.06     0.72     981.00    42.74  -0.0074   0   Good 
01107039 EN284_r13c21_Dep09Ch15_F07/0/10/0    58.59     0.70     911.40    49.25  -0.0008   0   Good 
01107039 EN303_r14c18_Dep09Ch16_F07/0/08/3    42.93     0.62     972.60    40.07  -0.0102   0   Good 
01107039 EN304_r14c19_Dep09Ch17_F07/0/09/2    80.13     0.70     987.00    39.23  -0.0109   0   Good 
01107039 EN305_r14c20_Dep09Ch18_F07/0/09/3    53.80     0.68     996.00    41.13  -0.0089   0   Good 
01107039 EN306_r14c21_Dep09Ch19_F07/0/10/2     7.90     0.72     783.00    37.35  -0.0162   0   Good 
01107039 EN325_r15c18_Dep09Ch20_F08/0/08/1    40.11     0.70    1107.60    44.84  -0.0047   0   Good 
01107039 EN326_r15c19_Dep09Ch21_F08/0/09/0    39.29     0.67     990.00    44.09  -0.0060   0   Good 
01107039 EN327_r15c20_Dep09Ch22_F08/0/09/1    35.74     0.70    1073.40    47.92  -0.0019   0   Good 
01107039 EN328_r15c21_Dep09Ch23_F08/0/10/0    40.14     0.69     961.20    42.83  -0.0075   0   Good 
01107039 EN347_r16c18_Dep09Ch24_F08/0/08/3    75.28     0.68    1162.80    44.32  -0.0049   0   Good 
01107039 EN348_r16c19_Dep09Ch25_F08/0/09/2    42.16     0.66    1214.40    49.20  -0.0007   0   Good 
01107039 EN349_r16c20_Dep09Ch26_F08/0/09/3    73.96     0.69    1168.20    44.46  -0.0047   0   Good 
01107039 EN350_r16c21_Dep09Ch27_F08/0/10/2    45.32     0.79    1171.20    43.25  -0.0058   0   Good 
01107039 EN369_r17c18_Dep09Ch28_F09/0/08/1    68.63     0.68    1249.80    50.24   0.0002   0   Good 
01107039 EN370_r17c19_Dep09Ch29_F09/0/09/0    59.39     0.65    1375.20    58.28   0.0060   0   Good 
01107039 EN371_r17c20_Dep09Ch30_F09/0/09/1    36.96     0.71    1268.40    51.28   0.0010   0   Good 
01107039 EN372_r17c21_Dep09Ch31_F09/0/10/0    51.73     0.70    1448.40    61.49   0.0079   0   Good 
01107039 EN375_r18c02_Dep10Ch00_F09/0/00/3    67.77     0.71    1423.80    52.21   0.0016   0   Good 
01107039 EN376_r18c03_Dep10Ch01_F09/0/01/2    61.76     0.67     736.20    32.70  -0.0235   0   Good 
01107039 EN377_r18c04_Dep10Ch02_F09/0/01/3    72.40     0.71     939.60    41.33  -0.0092   0   Good 
01107039 EN378_r18c05_Dep10Ch03_F09/0/02/2    40.13     0.67    1719.60    60.43   0.0061   0   Good 
01107039 EN397_r19c02_Dep10Ch04_F10/0/00/1    55.60     0.67    1092.60    44.33  -0.0052   0   Good 
01107039 EN398_r19c03_Dep10Ch05_F10/0/01/0    73.15     0.66    1013.40    41.48  -0.0084   0   Good 
01107039 EN399_r19c04_Dep10Ch06_F10/0/01/1    51.57     0.66    1175.40    44.17  -0.0050   0   Good 
01107039 EN400_r19c05_Dep10Ch07_F10/0/02/0    68.45     0.67    1663.80    62.27   0.0074   0   Good 
01107039 EN419_r20c02_Dep10Ch08_F10/0/00/3    66.90     0.68    1303.20    56.65   0.0051   0   Good 
01107039 EN420_r20c03_Dep10Ch09_F10/0/01/2    52.03     0.64    1347.00    49.02  -0.0007   0   Good 
01107039 EN421_r20c04_Dep10Ch10_F10/0/01/3    93.86     0.69    1424.40    51.70   0.0012   0   Good 
01107039 EN422_r20c05_Dep10Ch11_F10/0/02/2    63.38     0.68     948.60    45.45  -0.0048   0   Good 
01107039 EN441_r21c02_Dep10Ch12_F11/0/00/1    80.05     0.65    1332.60    50.41   0.0003   0   Good 
01107039 EN442_r21c03_Dep10Ch13_F11/0/01/0    70.08     0.65    1172.40    44.03  -0.0051   0   Good 
01107039 EN443_r21c04_Dep10Ch14_F11/0/01/1    57.65     0.72    1109.40    49.11  -0.0008   0   Good 
01107039 EN444_r21c05_Dep10Ch15_F11/0/02/0    70.22     0.66    1054.80    38.59  -0.0108   0   Good 
01107039 EN463_r22c02_Dep10Ch16_F11/0/00/3   111.31     0.67     982.20    38.56  -0.0116   0   Good 
01107039 EN464_r22c03_Dep10Ch17_F11/0/01/2    70.18     0.67     900.60    39.34  -0.0118   0   Good 
01107039 EN465_r22c04_Dep10Ch18_F11/0/01/3    76.84     0.67    1015.20    40.85  -0.0090   0   Good 
01107039 EN466_r22c05_Dep10Ch19_F11/0/02/2    38.02     0.70    1102.20    42.98  -0.0064   0   Good 
01107039 EN485_r23c02_Dep10Ch20_F12/0/00/1    65.39     0.67    1167.60    52.25   0.0019   0   Good 
01107039 EN486_r23c03_Dep10Ch21_F12/0/01/0    68.53     0.65    1002.60    42.68  -0.0073   0   Good 
01107039 EN487_r23c04_Dep10Ch22_F12/0/01/1    77.68     0.66     965.40    39.89  -0.0105   0   Good 
01107039 EN488_r23c05_Dep10Ch23_F12/0/02/0    71.94     0.70    1009.80    41.62  -0.0083   0   Good 
01107039 EN507_r24c02_Dep10Ch24_F12/0/00/3    76.07     0.69     848.40    42.87  -0.0084   0   Good 
01107039 EN508_r24c03_Dep10Ch25_F12/0/01/2    68.55     0.71    1048.80    39.78  -0.0097   0   Good 
01107039 EN509_r24c04_Dep10Ch26_F12/0/01/3    65.76     0.72    1189.20    45.60  -0.0037   0   Good 
01107039 EN510_r24c05_Dep10Ch27_F12/0/02/2    53.01     0.71     971.40    41.30  -0.0090   0   Good 
01107039 EN529_r25c02_Dep10Ch28_F13/0/00/1    65.08     0.71    1190.40    48.91  -0.0009   0   Good 
01107039 EN530_r25c03_Dep10Ch29_F13/0/01/0    54.76     0.76    1293.00    50.47   0.0004   0   Good 
01107039 EN531_r25c04_Dep10Ch30_F13/0/01/1    92.51     0.67    1515.60    54.41   0.0029   0   Good 
01107039 EN532_r25c05_Dep10Ch31_F13/0/02/0    78.16     0.71    1255.20    47.38  -0.0021   0   Good 
01107039 EN379_r18c06_Dep11Ch00_F09/0/02/3    38.94     0.61     925.80    35.25  -0.0159   0   Good 
01107039 EN380_r18c07_Dep11Ch01_F09/0/03/2    47.77     0.58     704.40    37.10  -0.0183   0   Good 
01107039 EN381_r18c08_Dep11Ch02_F09/0/03/3    41.35     0.61    1175.40    43.35  -0.0057   0   Good 
01107039 EN382_r18c09_Dep11Ch03_F09/0/04/2    43.54     0.65     783.00    33.27  -0.0214   0   Good 
01107039 EN401_r19c06_Dep11Ch04_F10/0/02/1    32.55     0.61     991.80    45.26  -0.0048   0   Good 
01107039 EN402_r19c07_Dep11Ch05_F10/0/03/0    42.36     0.66     766.20    33.79  -0.0212   0   Good 
01107039 EN403_r19c08_Dep11Ch06_F10/0/03/1    31.58     0.58    1149.00    41.02  -0.0078   0   Good 
01107039 EN404_r19c09_Dep11Ch07_F10/0/04/0    18.21     0.62    1651.20    56.91   0.0042   0   Good 
01107039 EN423_r20c06_Dep11Ch08_F10/0/02/3    66.49     0.58     991.20    38.87  -0.0112   0   Good 
01107039 EN424_r20c07_Dep11Ch09_F10/0/03/2    72.01     0.59     846.60    36.88  -0.0155   0   Good 
01107039 EN425_r20c08_Dep11Ch10_F10/0/03/3    67.74     0.61    1329.60    50.36   0.0003   0   Good 
01107039 EN426_r20c09_Dep11Ch11_F10/0/04/2    70.98     0.59    1102.80    43.50  -0.0059   0   Good 
01107039 EN445_r21c06_Dep11Ch12_F11/0/02/1    57.30     0.62     867.60    36.91  -0.0151   0   Good 
01107039 EN446_r21c07_Dep11Ch13_F11/0/03/0    70.06     0.63    1027.80    41.27  -0.0085   0   Good 
01107039 EN447_r21c08_Dep11Ch14_F11/0/03/1    56.88     0.67    1043.40    43.18  -0.0065   0   Good 
01107039 EN448_r21c09_Dep11Ch15_F11/0/04/0    76.07     0.65    1641.00    59.62   0.0059   0   Good 
01107039 EN467_r22c06_Dep11Ch16_F11/0/02/3   108.26     0.62     965.40    39.89  -0.0105   0   Good 
01107039 EN468_r22c07_Dep11Ch17_F11/0/03/2    43.37     0.65    1099.80    38.94  -0.0101   0   Good 
01107039 EN469_r22c08_Dep11Ch18_F11/0/03/3    67.73     0.67    1147.80    46.21  -0.0033   0   Good 
01107039 EN470_r22c09_Dep11Ch19_F11/0/04/2    54.62     0.68    1600.80    61.41   0.0071   0   Good 
01107039 EN489_r23c06_Dep11Ch20_F12/0/02/1    53.64     0.61    1852.80    71.39   0.0115   0   Good 
01107039 EN490_r23c07_Dep11Ch21_F12/0/03/0    67.91     0.66    1402.80    51.11   0.0008   0   Good 
01107039 EN491_r23c08_Dep11Ch22_F12/0/03/1    35.35     0.62    1297.20    50.40   0.0003   0   Good 
01107039 EN492_r23c09_Dep11Ch23_F12/0/04/0    82.08     0.60     943.80    39.67  -0.0109   0   Good 
01107039 EN511_r24c06_Dep11Ch24_F12/0/02/3    65.43     0.61     814.80    35.68  -0.0176   0   Good 
01107039 EN512_r24c07_Dep11Ch25_F12/0/03/2    47.65     0.61    1060.80    44.40  -0.0053   0   Good 
01107039 EN513_r24c08_Dep11Ch26_F12/0/03/3    49.37     0.61    1176.00    43.68  -0.0054   0   Good 
01107039 EN514_r24c09_Dep11Ch27_F12/0/04/2    45.39     0.67     925.20    39.51  -0.0113   0   Good 
01107039 EN533_r25c06_Dep11Ch28_F13/0/02/1    84.30     0.64    1173.60    41.41  -0.0073   0   Good 
01107039 EN534_r25c07_Dep11Ch29_F13/0/03/0    47.02     0.64     932.40    37.87  -0.0130   0   Good 
01107039 EN535_r25c08_Dep11Ch30_F13/0/03/1    57.24     0.62     888.60    37.66  -0.0139   0   Good 
01107039 EN536_r25c09_Dep11Ch31_F13/0/04/0    70.58     0.67    1056.00    45.30  -0.0045   0   Good 
01107039 EN383_r18c10_Dep12Ch00_F09/0/04/3    64.66     0.56     859.20    41.03  -0.0104   0   Good 
01107039 EN384_r18c11_Dep12Ch01_F09/0/05/2    32.02     0.64    1056.00    47.62  -0.0023   0   Good 
01107039 EN385_r18c12_Dep12Ch02_F09/0/05/3    96.61     0.60    1012.80    45.52  -0.0044   0   Good 
01107039 EN386_r18c13_Dep12Ch03_F09/0/06/2    37.72     0.63    1204.20    46.67  -0.0028   0   Good 
01107039 EN405_r19c10_Dep12Ch04_F10/0/04/1    48.62     0.65    1209.00    46.77  -0.0027   0   Good 
01107039 EN406_r19c11_Dep12Ch05_F10/0/05/0    43.90     0.60     753.00    36.37  -0.0181   0   Good 
01107039 EN407_r19c12_Dep12Ch06_F10/0/05/1    45.97     0.69     644.40    34.07  -0.0247   0   Good 
01107039 EN408_r19c13_Dep12Ch07_F10/0/06/0    74.59     0.60     767.40    36.29  -0.0179   0   Good 
01107039 EN427_r20c10_Dep12Ch08_F10/0/04/3    73.24     0.64    1309.80    41.62  -0.0064   0   Good 
01107039 EN428_r20c11_Dep12Ch09_F10/0/05/2    51.01     0.63     664.20    33.14  -0.0254   0   Good 
01107039 EN429_r20c12_Dep12Ch10_F10/0/05/3    37.45     0.65     706.80    34.03  -0.0226   0   Good 
01107039 EN430_r20c13_Dep12Ch11_F10/0/06/2    76.12     0.58     826.80    40.76  -0.0112   0   Good 
01107039 EN449_r21c10_Dep12Ch12_F11/0/04/1    45.53     0.60    1521.60    54.35   0.0029   0   Good 
01107039 EN450_r21c11_Dep12Ch13_F11/0/05/0    50.34     0.65     897.60    42.78  -0.0080   0   Good 
01107039 EN451_r21c12_Dep12Ch14_F11/0/05/1    41.80     0.66     703.80    33.79  -0.0230   0   Good 
01107039 EN452_r21c13_Dep12Ch15_F11/0/06/0    58.75     0.61     517.20    32.06  -0.0347   0   Good 
01107039 EN471_r22c10_Dep12Ch16_F11/0/04/3    63.60     0.62    1654.20    60.15   0.0061   0   Good 
01107039 EN472_r22c11_Dep12Ch17_F11/0/05/2    52.33     0.69     738.00    33.94  -0.0218   0   Good 
01107039 EN473_r22c12_Dep12Ch18_F11/0/05/3    57.59     0.66     759.00    40.14  -0.0130   0   Good 
01107039 EN474_r22c13_Dep12Ch19_F11/0/06/2    47.39     0.66     543.60    34.28  -0.0289   0   Good 
01107039 EN493_r23c10_Dep12Ch20_F12/0/04/1    76.29     0.58     759.00    35.37  -0.0193   0   Good 
01107039 EN494_r23c11_Dep12Ch21_F12/0/05/0    58.13     0.64    1065.00    43.58  -0.0060   0   Good 
01107039 EN495_r23c12_Dep12Ch22_F12/0/05/1    43.20     0.66     643.20    28.87  -0.0328   0   Good 
01107039 EN496_r23c13_Dep12Ch23_F12/0/06/0    68.02     0.64    1448.40    49.85  -0.0001   0   Good 
01107039 EN515_r24c10_Dep12Ch24_F12/0/04/3    52.39     0.58     838.80    41.12  -0.0106   0   Good 
01107039 EN516_r24c11_Dep12Ch25_F12/0/05/2    23.61     0.62     987.60    44.84  -0.0052   0   Good 
01107039 EN517_r24c12_Dep12Ch26_F12/0/05/3    69.62     0.53    1012.20    48.49  -0.0015   0   Good 
01107039 EN518_r24c13_Dep12Ch27_F12/0/06/2    51.59     0.71    1530.00    59.40   0.0061   0   Good 
01107039 EN537_r25c10_Dep12Ch28_F13/0/04/1    44.22     0.63    1236.60    52.23   0.0018   0   Good 
01107039 EN538_r25c11_Dep12Ch29_F13/0/05/0    26.89     0.63    1031.40    43.01  -0.0068   0   Good 
01107039 EN539_r25c12_Dep12Ch30_F13/0/05/1    53.10     0.63    1172.40    54.28   0.0037   0   Good 
01107039 EN540_r25c13_Dep12Ch31_F13/0/06/0    86.31     0.67    1762.20    61.57   0.0066   0   Good 
01107039 EN387_r18c14_Dep13Ch00_F09/0/06/3   116.51     0.58    1425.60    50.64   0.0005   0   Good 
01107039 EN388_r18c15_Dep13Ch01_F09/0/07/2    40.43     0.57    1690.80    63.43   0.0079   0   Good 
01107039 EN389_r18c16_Dep13Ch02_F09/0/07/3    70.45     0.60    1444.80    62.46   0.0086   0   Good 
01107039 EN390_r18c17_Dep13Ch03_F09/0/08/2    48.14     0.60     786.60    35.89  -0.0179   0   Good 
01107039 EN409_r19c14_Dep13Ch04_F10/0/06/1    80.26     0.60     862.20    35.65  -0.0166   0   Good 
01107039 EN410_r19c15_Dep13Ch05_F10/0/07/0    73.48     0.61    1058.40    44.11  -0.0056   0   Good 
01107039 EN411_r19c16_Dep13Ch06_F10/0/07/1    92.76     0.63    1033.20    45.76  -0.0041   0   Good 
01107039 EN412_r19c17_Dep13Ch07_F10/0/08/0   108.95     0.62    1132.80    43.91  -0.0054   0   Good 
01107039 EN431_r20c14_Dep13Ch08_F10/0/06/3    67.57     0.59    1031.40    44.65  -0.0052   0   Good 
01107039 EN432_r20c15_Dep13Ch09_F10/0/07/2    49.11     0.61    1099.80    44.14  -0.0053   0   Good 
01107039 EN433_r20c16_Dep13Ch10_F10/0/07/3    62.69     0.58    1101.60    44.92  -0.0046   0   Good 
01107039 EN434_r20c17_Dep13Ch11_F10/0/08/2    44.76     0.62    1115.40    47.32  -0.0024   0   Good 
01107039 EN453_r21c14_Dep13Ch12_F11/0/06/1    59.49     0.58     859.80    41.62  -0.0098   0   Good 
01107039 EN454_r21c15_Dep13Ch13_F11/0/07/0    48.27     0.54     891.60    37.49  -0.0140   0   Good 
01107039 EN455_r21c16_Dep13Ch14_F11/0/07/1    50.95     0.63     853.80    31.58  -0.0216   0   Good 
01107039 EN456_r21c17_Dep13Ch15_F11/0/08/0    67.60     0.63    1038.00    36.00  -0.0135   0   Good 
01107039 EN475_r22c14_Dep13Ch16_F11/0/06/3    35.01     0.64    1351.20    52.29   0.0017   0   Good 
01107039 EN476_r22c15_Dep13Ch17_F11/0/07/2    37.48     0.66     890.40    42.61  -0.0083   0   Good 
01107039 EN477_r22c16_Dep13Ch18_F11/0/07/3    67.99     0.61    1062.00    44.90  -0.0048   0   Good 
01107039 EN478_r22c17_Dep13Ch19_F11/0/08/2    31.84     0.65    1085.40    48.81  -0.0011   0   Good 
01107039 EN497_r23c14_Dep13Ch20_F12/0/06/1    41.47     0.64    1594.80    59.20   0.0058   0   Good 
01107039 EN498_r23c15_Dep13Ch21_F12/0/07/0    62.84     0.60     989.40    42.84  -0.0072   0   Good 
01107039 EN499_r23c16_Dep13Ch22_F12/0/07/1    39.80     0.59    1127.40    40.95  -0.0080   0   Good 
01107039 EN500_r23c17_Dep13Ch23_F12/0/08/0    37.87     0.62    1302.00    51.61   0.0012   0   Good 
01107039 EN519_r24c14_Dep13Ch24_F12/0/06/3    68.92     0.65    1900.20    62.39   0.0065   0   Good 
